action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,47278,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,,,CHEMBL1124610,J Med Chem,1989.0,"{'bei': '22.32', 'le': '0.42', 'lle': '3.75', 'sei': '3.79'}",,CHEMBL309598,,CHEMBL309598,4.87,0,http://www.openphacts.org/units/Nanomolar,137174,=,1,1,=,,IC50,nM,,13500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,13.5
,,47286,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C=C(C#N)C#N)cc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL78302,,CHEMBL78302,,0,http://www.openphacts.org/units/Nanomolar,137206,>,1,1,>,,IC50,nM,,250000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,250.0
,,47933,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '14.91', 'le': '0.27', 'lle': '3.53', 'sei': '7.12'}",,CHEMBL67057,,CHEMBL67057,8.35,0,http://www.openphacts.org/units/Nanomolar,119500,=,1,1,=,,IC50,nM,,4.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.0045
,,47936,[],CHEMBL621151,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL67057,,CHEMBL67057,7.00,0,http://www.openphacts.org/units/Nanomolar,119500,=,1,1,=,,IC50,nM,,100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.1
,Not Determined,47938,[],CHEMBL615490,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells (Not tested),F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL67057,,CHEMBL67057,,0,http://www.openphacts.org/units/Nanomolar,119500,,1,0,,,IC50,nM,,,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,
,,48459,[],CHEMBL677833,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2ncnc(NCc3ccccc3)c2c1,,,CHEMBL1145114,J Med Chem,2003.0,"{'bei': '25.15', 'le': '0.45', 'lle': '3.47', 'sei': '9.86'}",,CHEMBL332096,,CHEMBL332096,6.29,0,http://www.openphacts.org/units/Nanomolar,262229,=,1,1,=,,IC50,nM,,508.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.508
,,48552,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL77387,,CHEMBL77387,,0,http://www.openphacts.org/units/Nanomolar,137211,=,1,1,=,,IC50,nM,,450000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,450.0
,,49320,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '12.74', 'le': '0.25', 'lle': '2.18', 'sei': '5.82'}",,CHEMBL432903,,CHEMBL432903,6.70,0,http://www.openphacts.org/units/Nanomolar,119484,=,1,1,=,,IC50,nM,,200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.2
,,49323,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '13.46', 'le': '0.26', 'lle': '3.15', 'sei': '6.28'}",,CHEMBL69964,,CHEMBL69964,6.68,0,http://www.openphacts.org/units/Nanomolar,119492,=,1,1,=,,IC50,nM,,210.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.21
,,49326,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '12.43', 'le': '0.23', 'lle': '2.54', 'sei': '5.21'}",,CHEMBL65848,,CHEMBL65848,5.85,0,http://www.openphacts.org/units/Nanomolar,119501,=,1,1,=,,IC50,nM,,1410.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.41
,,49329,[],CHEMBL621151,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL65848,,CHEMBL65848,5.30,0,http://www.openphacts.org/units/Nanomolar,119501,=,1,1,=,,IC50,nM,,5000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.0
,,49331,[],CHEMBL615325,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL65848,,CHEMBL65848,5.37,0,http://www.openphacts.org/units/Nanomolar,119501,=,1,1,=,,IC50,nM,,4320.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.32
,Not Determined,49415,[],CHEMBL679675,Inhibition of Epidermal growth factor receptor (not tested),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(O)C1,,,CHEMBL1132739,Bioorg Med Chem Lett,2000.0,,,CHEMBL69129,,CHEMBL69129,,0,http://www.openphacts.org/units/Nanomolar,120765,,1,0,,,IC50,nM,,,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,
,,49986,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(F)cc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL78184,,CHEMBL78184,,0,http://www.openphacts.org/units/Nanomolar,137170,=,1,1,=,,IC50,nM,,833000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,833.0
,,49988,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,,,CHEMBL1124610,J Med Chem,1989.0,"{'bei': '21.51', 'le': '0.39', 'lle': '2.84', 'sei': '5.54'}",,CHEMBL76985,,CHEMBL76985,4.33,0,http://www.openphacts.org/units/Nanomolar,137173,=,1,1,=,,IC50,nM,,47000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,47.0
,,49992,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)/C=C/c1ccc(O)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL145,CAFFEIC ACID,CHEMBL145,,0,http://www.openphacts.org/units/Nanomolar,137201,=,1,1,=,,IC50,nM,,1200000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1200.0
,,50668,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '15.57', 'le': '0.30', 'lle': '4.99', 'sei': '6.59'}",,CHEMBL69629,,CHEMBL69629,8.19,0,http://www.openphacts.org/units/Nanomolar,119487,=,1,1,=,,IC50,nM,,6.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.0065
,,50671,[],CHEMBL621151,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL69629,,CHEMBL69629,7.40,0,http://www.openphacts.org/units/Nanomolar,119487,=,1,1,=,,IC50,nM,,40.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,50673,[],CHEMBL615325,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL69629,,CHEMBL69629,5.69,0,http://www.openphacts.org/units/Nanomolar,119487,=,1,1,=,,IC50,nM,,2050.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.05
,,51141,[],CHEMBL677833,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,B,,,BAO_0000190,BAO_0000357,single protein format,CN(c1ccccc1)c1ncnc2ccc(N)cc12,,,CHEMBL1145114,J Med Chem,2003.0,"{'bei': '20.28', 'le': '0.36', 'lle': '2.10', 'sei': '9.22'}",,CHEMBL136492,,CHEMBL136492,5.08,0,http://www.openphacts.org/units/Nanomolar,262246,=,1,1,=,,IC50,nM,,8400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.4
,,51244,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C(C)=C(\C#N)C(=O)O)ccc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL77197,,CHEMBL77197,,0,http://www.openphacts.org/units/Nanomolar,137180,=,1,1,=,,IC50,nM,,1100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1100.0
,,51249,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL305695,,CHEMBL305695,,0,http://www.openphacts.org/units/Nanomolar,137183,=,1,1,=,,IC50,nM,,560000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,560.0
,,51818,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL68258,,CHEMBL68258,,0,http://www.openphacts.org/units/Nanomolar,119497,>,1,1,>,,IC50,nM,,20000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,52474,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)Cc1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL76587,,CHEMBL76587,,0,http://www.openphacts.org/units/Nanomolar,137213,=,1,1,=,,IC50,nM,,6500000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6500.0
,,52480,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C=C(C#N)C#N)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL77456,TYRPHOSTIN 1,CHEMBL77456,,0,http://www.openphacts.org/units/Nanomolar,137190,>,1,1,>,,IC50,nM,,1250000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1250.0
,,53212,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '15.46', 'le': '0.30', 'lle': '3.97', 'sei': '7.42'}",,CHEMBL66570,,CHEMBL66570,7.89,0,http://www.openphacts.org/units/Nanomolar,119490,=,1,1,=,,IC50,nM,,13.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.013
,,53215,[],CHEMBL621151,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL66570,,CHEMBL66570,6.70,0,http://www.openphacts.org/units/Nanomolar,119490,=,1,1,=,,IC50,nM,,200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.2
,,53217,[],CHEMBL615325,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL66570,,CHEMBL66570,5.12,0,http://www.openphacts.org/units/Nanomolar,119490,=,1,1,=,,IC50,nM,,7500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.5
,,53758,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)cc1)C(N)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL308048,,CHEMBL308048,,0,http://www.openphacts.org/units/Nanomolar,137179,=,1,1,=,,IC50,nM,,800000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,800.0
,,53761,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1ccc(C=O)cc1,,,CHEMBL1124610,J Med Chem,1989.0,"{'bei': '23.17', 'le': '0.41', 'lle': '2.29', 'sei': '6.53'}",,CHEMBL311119,,CHEMBL311119,4.22,0,http://www.openphacts.org/units/Nanomolar,137196,=,1,1,=,,IC50,nM,,60000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,60.0
,,53763,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1cc(O)cc(O)c1,,,CHEMBL1124610,J Med Chem,1989.0,"{'bei': '23.81', 'le': '0.43', 'lle': '2.90', 'sei': '5.03'}",,CHEMBL76905,,CHEMBL76905,4.43,0,http://www.openphacts.org/units/Nanomolar,137195,=,1,1,=,,IC50,nM,,37000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,37.0
,,53765,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C(\C#N)C(=O)O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL77524,,CHEMBL77524,,0,http://www.openphacts.org/units/Nanomolar,137203,=,1,1,=,,IC50,nM,,833000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,833.0
,,54402,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,"{'bei': '18.22', 'le': '0.35', 'lle': '3.70', 'sei': '6.28'}",,CHEMBL305194,,CHEMBL305194,7.54,0,http://www.openphacts.org/units/Nanomolar,119486,=,1,1,=,,IC50,nM,,29.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.029
,,54405,[],CHEMBL621151,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL305194,,CHEMBL305194,,0,http://www.openphacts.org/units/Nanomolar,119486,>,1,1,>,,IC50,nM,,5000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.0
,,54407,[],CHEMBL615325,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002.0,,,CHEMBL305194,,CHEMBL305194,,0,http://www.openphacts.org/units/Nanomolar,119486,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,50.0
,,54979,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C(\C#N)C(=O)O)ccc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL307250,,CHEMBL307250,,0,http://www.openphacts.org/units/Nanomolar,137237,=,1,1,=,,IC50,nM,,325000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,325.0
,,54990,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C=C(C#N)C#N)cc(O)c1O,,,CHEMBL1124610,J Med Chem,1989.0,"{'bei': '24.15', 'le': '0.45', 'lle': '3.68', 'sei': '5.37'}",,CHEMBL80155,,CHEMBL80155,5.22,0,http://www.openphacts.org/units/Nanomolar,137193,=,1,1,=,,IC50,nM,,6000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.0
,,56107,[],CHEMBL677833,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,,,CHEMBL1145114,J Med Chem,2003.0,"{'bei': '24.75', 'le': '0.48', 'lle': '3.09', 'sei': '10.50'}",,CHEMBL343352,,CHEMBL343352,6.70,0,http://www.openphacts.org/units/Nanomolar,262228,=,1,1,=,,IC50,nM,,200.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.2
,,57335,[],CHEMBL677833,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145114,J Med Chem,2003.0,"{'bei': '23.34', 'le': '0.53', 'lle': '3.64', 'sei': '11.53'}",,CHEMBL52765,,CHEMBL52765,7.36,0,http://www.openphacts.org/units/Nanomolar,262226,=,1,1,=,,IC50,nM,,44.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.044
,Not Determined,57442,[],CHEMBL674644,Inhibition of EGF-dependent epidermal growth factor receptor autophosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(/C=C(\C#N)C(=O)O)cc1,,,CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL77436,,CHEMBL77436,,0,http://www.openphacts.org/units/Nanomolar,137239,,1,0,,,IC50,nM,,,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,
,,57444,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(O)=C(C#N)C#N)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J Med Chem,1989.0,,,CHEMBL311564,,CHEMBL311564,,0,http://www.openphacts.org/units/Nanomolar,137176,=,1,1,=,,IC50,nM,,450000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,450.0
